"manifest_id","manifest_sha256","mode","cell","replay","run_id","pass","error","record_count","logical_key_bytes","logical_value_bytes","total_sst_bytes","end_to_end_build_write_cpu_ns","end_to_end_build_write_wall_ns","peak_working_set_bytes","cold_full_scan_ns","warm_point_lookup_ns","warm_range_probe_ns","process_cpu_ns","process_wall_ns","run_directory_logical_bytes","selector_trace","result_sha256","result_path"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B4","G1","R1","nvd-2018-B4-G1-R1","True",,"967","21889","4172305","835335","406250000","1731993100","32194560","6831000","1577700","515000","468750000","1869671200","939371","reservoir	27	265569	0	0	0	0	0	0	0	63599 || reservoir	27	265569	0	0	0	0	0	0	0	63599","52B11E1CDF6C304DC36402B3739649B342A26665B9E79A96D30729A9E709022F","resources/build/claim-runs/nvd-2018-B4-G1-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B4","G1","R2","nvd-2018-B4-G1-R2","True",,"967","21889","4172305","835335","296875000","1939865500","32169984","6485200","1429400","391000","359375000","2122576700","939374","reservoir	27	265569	0	0	0	0	0	0	0	63599 || reservoir	27	265569	0	0	0	0	0	0	0	63599","21BC094A50DA1A86207D588672420400AA8F576C5B462A78A9EDD679950037DC","resources/build/claim-runs/nvd-2018-B4-G1-R2/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B4","G2","R1","nvd-2018-B4-G2-R1","True",,"967","21889","4172305","784508","312500000","1992085600","31453184","6709000","1454200","412500","406250000","2140116800","888554","reservoir	64	541957	0	0	0	0	0	0	0	130269 || reservoir	64	541957	0	0	0	0	0	0	0	130269","2DDA8A4E2C8C1B77EE67F614A891AC141C7B9E76378CCC32527DCC338E6BB821","resources/build/claim-runs/nvd-2018-B4-G2-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B4","G2","R2","nvd-2018-B4-G2-R2","True",,"967","21889","4172305","784508","406250000","1897770100","31961088","6778200","1406600","386100","437500000","2012545600","887803","reservoir	64	541957	0	0	0	0	0	0	0	130269 || reservoir	64	541957	0	0	0	0	0	0	0	130269","DDE16A6891082BA27F8582F0EA6AF54903729E6DEC045AD50E814F3AD623F43F","resources/build/claim-runs/nvd-2018-B4-G2-R2/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B5","G1","R1","nvd-2018-B5-G1-R1","True",,"967","21889","4172305","1281803","281250000","1829290300","23580672","5218400","1511200","504700","312500000","1954416000","1385858","stratified	27	265569	0	0	0	0	0	0	0	64878 || stratified	27	265569	0	0	0	0	0	0	0	64878","34840DBEDA7B7170F0C6533EDF672B8373DE2895E56637B90CB37C7BD15ECD98","resources/build/claim-runs/nvd-2018-B5-G1-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B5","G1","R2","nvd-2018-B5-G1-R2","True",,"967","21889","4172305","1281803","406250000","1842162400","23916544","5056500","1681500","423400","468750000","1985987700","1385858","stratified	27	265569	0	0	0	0	0	0	0	64878 || stratified	27	265569	0	0	0	0	0	0	0	64878","E605CC1588DE042517004B784188F36639B00612DA4D2FD5CFE82004F8463C5B","resources/build/claim-runs/nvd-2018-B5-G1-R2/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B5","G2","R1","nvd-2018-B5-G2-R1","True",,"967","21889","4172305","788760","265625000","1910137100","33263616","6668300","1501100","503200","328125000","2055749800","892808","stratified	64	541957	0	0	0	0	0	0	0	128574 || stratified	64	541957	0	0	0	0	0	0	0	128574","77416453A5A14FFF7169923FEF502F313973068AB367D47D00EADDFE4F642D86","resources/build/claim-runs/nvd-2018-B5-G2-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","B5","G2","R2","nvd-2018-B5-G2-R2","True",,"967","21889","4172305","788760","390625000","1815893500","31293440","6487300","1477500","486000","421875000","1947789400","892806","stratified	64	541957	0	0	0	0	0	0	0	128574 || stratified	64	541957	0	0	0	0	0	0	0	128574","605192751C026936B2DB282C2DFD44732AFD1C8BEB1188B71084550EC3C2E891","resources/build/claim-runs/nvd-2018-B5-G2-R2/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","C1","G1","R1","nvd-2018-C1-G1-R1","True",,"967","21889","4172305","925458","468750000","1948565800","33054720","6650700","1527700","534800","484375000","2129784400","1028796","candidate	27	265569	1044	242221	968884	201761	632	258	65375	65375 || candidate	27	265569	1044	242221	968884	201761	632	258	65375	65375","E9149FFD4A48839A40027DC545E6E2457B4A458F65E07238F83F2FB9DE9A5E66","resources/build/claim-runs/nvd-2018-C1-G1-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","C1","G1","R2","nvd-2018-C1-G1-R2","True",,"967","21889","4172305","925458","453125000","2180523900","31416320","7319000","1953400","482400","484375000","2309015700","1029548","candidate	27	265569	1044	242221	968884	201761	632	258	65375	65375 || candidate	27	265569	1044	242221	968884	201761	632	258	65375	65375","9D49279AD875112754AE8EFFCFBB0CE1E77545BA9700B1F1F0600D3B4CE1D17A","resources/build/claim-runs/nvd-2018-C1-G1-R2/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","C1","G2","R1","nvd-2018-C1-G2-R1","True",,"967","21889","4172305","832268","781250000","2307251900","29552640","6696400","1463600","502100","796875000","2475638600","936371","candidate	64	541957	2134	494333	1977332	833802	1314	516	131064	131064 || candidate	64	541957	2134	494333	1977332	833802	1314	516	131064	131064","260575D5353109C5AE6B720B06EDDEF3A16F44177280F7D20079E56B56521CA1","resources/build/claim-runs/nvd-2018-C1-G2-R1/result.json"
"nvd-2018","BB1FDD1734DE392DB878B2CF8932AB95A0CC190C5D8CB6A6E7304BD071391CC6","C1","G2","R2","nvd-2018-C1-G2-R2","True",,"967","21889","4172305","832268","656250000","2127233500","31649792","7004900","1603900","408600","687500000","2317591600","936346","candidate	64	541957	2134	494333	1977332	833802	1314	516	131064	131064 || candidate	64	541957	2134	494333	1977332	833802	1314	516	131064	131064","4FAFE057618C7E57699BF938BF8931D0DF4F724BB734EC2CA6502A79ABFEF43B","resources/build/claim-runs/nvd-2018-C1-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B0","G1","R1","nvd-2019-B0-G1-R1","True",,"813","18374","4173993","1182423","312500000","1713097700","24514560","4607800","1314000","474000","343750000","1870819300","1286325","","6851C71779FB1ECBD7B93E06A670D8CFDB6AD584C18194D277EF574C73561871","resources/build/claim-runs/nvd-2019-B0-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B0","G1","R2","nvd-2019-B0-G1-R2","True",,"813","18374","4173993","1182423","312500000","1995147800","24395776","5420600","1137300","429500","390625000","2181096500","1286325","","FC6918BE235CDE1234EC834C1B45E65B44D131FDA33B7A8DDBD00F89438F7D02","resources/build/claim-runs/nvd-2019-B0-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B0","G2","R1","nvd-2019-B0-G2-R1","True",,"813","18374","4173993","1182423","281250000","1963503300","24276992","5222200","1355000","425700","328125000","2138087900","1285549","","0DD3F769B85CB189AC2ED3AA5E30BDF7CDB02637FC776908C11C2E1394BEF3CA","resources/build/claim-runs/nvd-2019-B0-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B0","G2","R2","nvd-2019-B0-G2-R2","True",,"813","18374","4173993","1182423","343750000","1775287400","23744512","5191900","1340000","537400","390625000","1961392400","1286301","","2A06D7E1E5EC817683C1B11F87C5D6017DFEE9D8C143C1BF9DBC4CB459C101F6","resources/build/claim-runs/nvd-2019-B0-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B1","G1","R1","nvd-2019-B1-G1-R1","True",,"813","18374","4173993","852182","250000000","1778102900","23842816","4613400","1290400","544200","281250000","1922723300","956188","current	1	9443	0	0	0	0	0	0	0	4096 || current	1	9443	0	0	0	0	0	0	0	4096","762BE9F26CBFBFC100DF5E4C7AC2060486752B5AD8F220A62B80538E2AA23C3D","resources/build/claim-runs/nvd-2019-B1-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B1","G1","R2","nvd-2019-B1-G1-R2","True",,"813","18374","4173993","852182","171875000","1934006700","23814144","5197100","1209300","432900","250000000","2114170600","956190","current	1	9443	0	0	0	0	0	0	0	4096 || current	1	9443	0	0	0	0	0	0	0	4096","857978503BFE92FF361E93DCEC85672805507D20C3CBD7E961AE91C7EE84E10B","resources/build/claim-runs/nvd-2019-B1-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B1","G2","R1","nvd-2019-B1-G2-R1","True",,"813","18374","4173993","855565","203125000","1812381900","23912448","4703900","1330500","568600","265625000","2000369900","959570","current	2	25386	0	0	0	0	0	0	0	8192 || current	2	25386	0	0	0	0	0	0	0	8192","26E01912471C31EB9AF6DC36B708437B061C04133EFB79781FEA0D8FDD667071","resources/build/claim-runs/nvd-2019-B1-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B1","G2","R2","nvd-2019-B1-G2-R2","True",,"813","18374","4173993","855565","218750000","3071737100","24211456","4688800","1432300","636700","234375000","3340247200","959575","current	2	25386	0	0	0	0	0	0	0	8192 || current	2	25386	0	0	0	0	0	0	0	8192","2D1DFBEBEB201DA5D38993238BA7C4021C569003465CD3E245D2A7ADA5A2E8E0","resources/build/claim-runs/nvd-2019-B1-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B2","G1","R1","nvd-2019-B2-G1-R1","True",,"813","18374","4173993","872694","218750000","2731280400","28868608","5660600","1334300","610100","343750000","2853619800","975973","current	8	99016	0	0	0	0	0	0	0	65536 || current	8	99016	0	0	0	0	0	0	0	65536","816738958CAA9084935ABA1B139C681C47EDE559017395D122E160F3550A90EB","resources/build/claim-runs/nvd-2019-B2-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B2","G1","R2","nvd-2019-B2-G1-R2","True",,"813","18374","4173993","872694","296875000","1654367400","32366592","5910500","1332700","476600","359375000","1775442200","976725","current	8	99016	0	0	0	0	0	0	0	65536 || current	8	99016	0	0	0	0	0	0	0	65536","FBAA22B69BDC958AE3757D0D95DB2A513402CAA8BD11749E8604550A8E09E5E1","resources/build/claim-runs/nvd-2019-B2-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B2","G2","R1","nvd-2019-B2-G2-R1","True",,"813","18374","4173993","817697","296875000","1613182500","32747520","6393800","1235800","407700","343750000","1733613400","921739","current	11	131418	0	0	0	0	0	0	0	131072 || current	11	131418	0	0	0	0	0	0	0	131072","AF6C897E5935CB6818A5F39FC4B3D82FC7FBB4D481B50ECE2B06B2622EC950C6","resources/build/claim-runs/nvd-2019-B2-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B2","G2","R2","nvd-2019-B2-G2-R2","True",,"813","18374","4173993","817697","296875000","1720092800","30883840","6410400","1213500","499100","375000000","1840436300","921738","current	11	131418	0	0	0	0	0	0	0	131072 || current	11	131418	0	0	0	0	0	0	0	131072","46BDAB49C0E4CF8289BACA67A2508211C0BF0E774E21AF69EE4BAF4E56DB8F4A","resources/build/claim-runs/nvd-2019-B2-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B3","G1","R1","nvd-2019-B3-G1-R1","True",,"813","18374","4173993","1182435","296875000","1687144000","23633920","4615500","1343700","503000","343750000","1808034200","1286482","prefix	3	115551	0	0	0	0	0	0	0	65536 || prefix	3	115551	0	0	0	0	0	0	0	65536","8FD2813DC5048B88E894549910CEC0422F53ED3C3F554033EE058338D1FBDFF1","resources/build/claim-runs/nvd-2019-B3-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B3","G1","R2","nvd-2019-B3-G1-R2","True",,"813","18374","4173993","1182435","250000000","1635102400","24051712","4652800","1409500","496200","296875000","1758307500","1286478","prefix	3	115551	0	0	0	0	0	0	0	65536 || prefix	3	115551	0	0	0	0	0	0	0	65536","A6788A59619D88F506B7AC9146E0D4BA88FA558718310C4C8CF130EC3F60D2B1","resources/build/claim-runs/nvd-2019-B3-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B3","G2","R1","nvd-2019-B3-G2-R1","True",,"813","18374","4173993","1182436","296875000","1608777100","23535616","4581500","1363200","562400","343750000","1742985900","1286489","prefix	5	139597	0	0	0	0	0	0	0	131072 || prefix	5	139597	0	0	0	0	0	0	0	131072","7B631FE8F383B22196F8C2F10215948E28B003B6BD80284C22F649D2E340DB71","resources/build/claim-runs/nvd-2019-B3-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B3","G2","R2","nvd-2019-B3-G2-R2","True",,"813","18374","4173993","1182436","296875000","1675414200","23777280","4782500","1542900","539900","343750000","1785660800","1285735","prefix	5	139597	0	0	0	0	0	0	0	131072 || prefix	5	139597	0	0	0	0	0	0	0	131072","95A05336F81CB665679F1424705DAD44912F76F620997B4A1863D25DB161F4EA","resources/build/claim-runs/nvd-2019-B3-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B4","G1","R1","nvd-2019-B4-G1-R1","True",,"813","18374","4173993","1182435","296875000","1646110700","23560192","4647200","1335700","549000","359375000","1780630400","1286489","reservoir	19	266093	0	0	0	0	0	0	0	61996 || reservoir	19	266093	0	0	0	0	0	0	0	61996","63FF279BCE8610677567C9852A9124D3F36D35ECAA44C4BC25A03256031D97B0","resources/build/claim-runs/nvd-2019-B4-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B4","G1","R2","nvd-2019-B4-G1-R2","True",,"813","18374","4173993","1182435","328125000","1593335700","24031232","4835600","1673800","570000","359375000","1741270600","1286487","reservoir	19	266093	0	0	0	0	0	0	0	61996 || reservoir	19	266093	0	0	0	0	0	0	0	61996","27C71836A843D75B12B1C1984E2C7338021A8A18EA1557021CACD36DE4C64A22","resources/build/claim-runs/nvd-2019-B4-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B4","G2","R1","nvd-2019-B4-G2-R1","True",,"813","18374","4173993","829348","375000000","1609962500","31580160","5993500","1609200","465400","406250000","1764090000","933395","reservoir	47	533455	0	0	0	0	0	0	0	130390 || reservoir	47	533455	0	0	0	0	0	0	0	130390","0C41EEE1C01C05F5CC4A6318E5E41988AF33815E746392A4341C54527D74A69E","resources/build/claim-runs/nvd-2019-B4-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B4","G2","R2","nvd-2019-B4-G2-R2","True",,"813","18374","4173993","829348","390625000","1773594100","32542720","5742500","1472300","457200","421875000","1912481900","933392","reservoir	47	533455	0	0	0	0	0	0	0	130390 || reservoir	47	533455	0	0	0	0	0	0	0	130390","2009A8A152E3C92D627F3D301E21057658D02666E3CFEB920BDA544CB389192D","resources/build/claim-runs/nvd-2019-B4-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B5","G1","R1","nvd-2019-B5-G1-R1","True",,"813","18374","4173993","1182435","359375000","1858573900","23961600","4912600","1349100","556200","437500000","1981508700","1286488","stratified	19	266093	0	0	0	0	0	0	0	62889 || stratified	19	266093	0	0	0	0	0	0	0	62889","787220094C83BB7C3A3959A344C5061FBB9D8D3CCDF6E655CCF7725DB4E5C77A","resources/build/claim-runs/nvd-2019-B5-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B5","G1","R2","nvd-2019-B5-G1-R2","True",,"813","18374","4173993","1182435","234375000","1832135900","24145920","4537000","1176600","393700","265625000","2014441300","1286465","stratified	19	266093	0	0	0	0	0	0	0	62889 || stratified	19	266093	0	0	0	0	0	0	0	62889","712D78479A512807E49BE82E62EB376B6DE320F2017D1518CFD1F574C536DB6F","resources/build/claim-runs/nvd-2019-B5-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B5","G2","R1","nvd-2019-B5-G2-R1","True",,"813","18374","4173993","822878","250000000","1815327400","29642752","7029200","1585300","420100","296875000","1965532300","926902","stratified	47	533455	0	0	0	0	0	0	0	128402 || stratified	47	533455	0	0	0	0	0	0	0	128402","CDA4E101D3F751F8184744AC550FA7E98038FC79DE03D4271653B8CEDD627FFE","resources/build/claim-runs/nvd-2019-B5-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","B5","G2","R2","nvd-2019-B5-G2-R2","True",,"813","18374","4173993","822878","296875000","1976744600","25309184","5726400","1303300","518400","328125000","2158473100","926924","stratified	47	533455	0	0	0	0	0	0	0	128402 || stratified	47	533455	0	0	0	0	0	0	0	128402","A4714EABD73CFE2441336D75DC28F9C956CA5708307C239FB3B44335443A821E","resources/build/claim-runs/nvd-2019-B5-G2-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","C1","G1","R1","nvd-2019-C1-G1-R1","True",,"813","18374","4173993","916136","375000000","2245698700","33087488","7703000","1297400","713400","437500000","2914279300","1020226","candidate	19	266093	1045	243059	972236	202226	632	257	65296	65296 || candidate	19	266093	1045	243059	972236	202226	632	257	65296	65296","79E410C7B94AF2B6DB5BCD4F2422EC71B7C0CD50DC8646EBC32AF7BB066EB2DE","resources/build/claim-runs/nvd-2019-C1-G1-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","C1","G1","R2","nvd-2019-C1-G1-R2","True",,"813","18374","4173993","916136","359375000","2521274200","27697152","6114300","1393800","581100","421875000","2964154400","1020225","candidate	19	266093	1045	243059	972236	202226	632	257	65296	65296 || candidate	19	266093	1045	243059	972236	202226	632	257	65296	65296","75CB63546413EDFAD07374C5FAD05EE8D70062BA7384ED960436194427BDF213","resources/build/claim-runs/nvd-2019-C1-G1-R2/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","C1","G2","R1","nvd-2019-C1-G2-R1","True",,"813","18374","4173993","825229","640625000","2616144200","33472512","6906100","1599700","608400","671875000","3761289500","929332","candidate	47	533455	2097	487031	1948124	813911	1305	516	131067	131067 || candidate	47	533455	2097	487031	1948124	813911	1305	516	131067	131067","8E5202845775A30D6301DAF660E4FDF204D1EF85F3477C19D0AB8048A4FC6BA1","resources/build/claim-runs/nvd-2019-C1-G2-R1/result.json"
"nvd-2019","4E2405964E9BE11A430DE95BF75339A4163D8F7AEAB53B3F6DE190EC7DCD4877","C1","G2","R2","nvd-2019-C1-G2-R2","True",,"813","18374","4173993","825229","687500000","3028686700","33521664","6654300","1121800","389700","718750000","3151412600","929333","candidate	47	533455	2097	487031	1948124	813911	1305	516	131067	131067 || candidate	47	533455	2097	487031	1948124	813911	1305	516	131067	131067","B04C4A9FA512A547C5E325FDB3FAF9288556C4147B893309CAB11C0AB7CB79C8","resources/build/claim-runs/nvd-2019-C1-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B0","G1","R1","nvd-2020-B0-G1-R1","True",,"766","17301","4152820","1138739","171875000","888173600","23945216","4919100","1363500","407200","218750000","1003853000","1242642","","0A38B77D846F347D8501BDB30A87A548B50BCDEC10F3FC75087E42BFA6C42406","resources/build/claim-runs/nvd-2020-B0-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B0","G1","R2","nvd-2020-B0-G1-R2","True",,"766","17301","4152820","1138739","171875000","1123909200","23482368","4390000","1179100","397700","203125000","1258729400","1242641","","4F649670D0B61CA92D401DA36B28BB6F829579073A5C5760C497F0A3C91ECE00","resources/build/claim-runs/nvd-2020-B0-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B0","G2","R1","nvd-2020-B0-G2-R1","True",,"766","17301","4152820","1138739","187500000","1113525100","23433216","5113600","1363400","531400","218750000","1258689700","1242642","","9521290CCB009761EE3FA44E39F5A5ABC045220A8FCED8D3752196325C9AC300","resources/build/claim-runs/nvd-2020-B0-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B0","G2","R2","nvd-2020-B0-G2-R2","True",,"766","17301","4152820","1138739","140625000","1257949100","23400448","4313900","1440500","677900","203125000","1417553100","1242639","","B515340B3403965C0B33A4C027DB78309200A7BA882847FEBFF8A96BEA404014","resources/build/claim-runs/nvd-2020-B0-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B1","G1","R1","nvd-2020-B1-G1-R1","True",,"766","17301","4152820","1084924","125000000","1223191400","23457792","5349300","1254300","398900","187500000","1383926900","1188944","current	1	7367	0	0	0	0	0	0	0	4096 || current	1	7367	0	0	0	0	0	0	0	4096","F4C3DD4A5F50C4F068938502147ED8B9FF463B1B9B196113ABFFC37C06C5CE6A","resources/build/claim-runs/nvd-2020-B1-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B1","G1","R2","nvd-2020-B1-G1-R2","True",,"766","17301","4152820","1084924","171875000","1034929000","23965696","5585100","1328000","533800","218750000","1168980600","1188942","current	1	7367	0	0	0	0	0	0	0	4096 || current	1	7367	0	0	0	0	0	0	0	4096","46AD8F4CD4FF94763E268ED4ED21C778838B961ABB4A4687D63856865B8B00A3","resources/build/claim-runs/nvd-2020-B1-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B1","G2","R1","nvd-2020-B1-G2-R1","True",,"766","17301","4152820","816661","109375000","1034414700","24309760","4529800","1388500","512100","171875000","1168615200","920668","current	2	75985	0	0	0	0	0	0	0	8192 || current	2	75985	0	0	0	0	0	0	0	8192","7F764F7BE570FD5D42A147DCF3B5D0FE840EB4664E0C813F8BEF839E184711E3","resources/build/claim-runs/nvd-2020-B1-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B1","G2","R2","nvd-2020-B1-G2-R2","True",,"766","17301","4152820","816661","171875000","1058178900","23703552","4429500","1293700","402900","218750000","1246448000","920668","current	2	75985	0	0	0	0	0	0	0	8192 || current	2	75985	0	0	0	0	0	0	0	8192","E58D6CB30CA859D86B2A885700F37418C11DB70AE3A2D98314601E8A7D4ABEDD","resources/build/claim-runs/nvd-2020-B1-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B2","G1","R1","nvd-2020-B2-G1-R1","True",,"766","17301","4152820","832090","187500000","1081395900","30658560","5805400","1149100","379400","218750000","1201419400","935369","current	9	69105	0	0	0	0	0	0	0	65536 || current	9	69105	0	0	0	0	0	0	0	65536","214285EA656A76006ED66048B348E3FFC0632E432EE6D8BCCBCBBBB4122EBB3E","resources/build/claim-runs/nvd-2020-B2-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B2","G1","R2","nvd-2020-B2-G1-R2","True",,"766","17301","4152820","832090","203125000","1176841600","30261248","6115900","1272300","402100","218750000","1318869100","935343","current	9	69105	0	0	0	0	0	0	0	65536 || current	9	69105	0	0	0	0	0	0	0	65536","0C1358DA4C4384610E8A2711BBA167F2C422DFBB88EE00651F4646874536E147","resources/build/claim-runs/nvd-2020-B2-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B2","G2","R1","nvd-2020-B2-G2-R1","True",,"766","17301","4152820","834369","203125000","1139820800","31199232","6087800","1324500","525400","265625000","1279433200","938409","current	8	137884	0	0	0	0	0	0	0	131072 || current	8	137884	0	0	0	0	0	0	0	131072","B893BA19CF76369C9B1DFA2818ACEDAFF7FA3DE56536E921026856C164317311","resources/build/claim-runs/nvd-2020-B2-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B2","G2","R2","nvd-2020-B2-G2-R2","True",,"766","17301","4152820","834369","187500000","1212723900","31121408","6036100","1250500","489900","218750000","1406282300","938410","current	8	137884	0	0	0	0	0	0	0	131072 || current	8	137884	0	0	0	0	0	0	0	131072","55FDFEB8E64176B556463C1384130E64F5FE69F689606800B5B7B22C854C2649","resources/build/claim-runs/nvd-2020-B2-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B3","G1","R1","nvd-2020-B3-G1-R1","True",,"766","17301","4152820","810961","187500000","1128473400","32411648","5592400","1322600","514200","234375000","1321049700","914991","prefix	12	72677	0	0	0	0	0	0	0	65536 || prefix	12	72677	0	0	0	0	0	0	0	65536","F3721EFAF59B8C7BC28808569A670B10BE3550C960F6352AD447876AF066E99B","resources/build/claim-runs/nvd-2020-B3-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B3","G1","R2","nvd-2020-B3-G1-R2","True",,"766","17301","4152820","810961","187500000","1166233400","30527488","5823600","1534000","492900","250000000","1358463000","914992","prefix	12	72677	0	0	0	0	0	0	0	65536 || prefix	12	72677	0	0	0	0	0	0	0	65536","2C8BCF15C0480AB9F39D2454A742BE2390326A92A5188E3A379D55F1EEADCB9D","resources/build/claim-runs/nvd-2020-B3-G1-R2/result.json"
