version	path	line	kind	context	source
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2277	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_LEXICAL_BLOCK, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2289	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_LEXICAL_BLOCK_FILE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2303	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_COMMON_BLOCK, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2314	RECORD_EMIT	ModuleBitcodeWriter::writeDINamespace	Stream.EmitRecord(bitc::METADATA_NAMESPACE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2327	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_MACRO, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2340	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_MACRO_FILE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2350	RECORD_EMIT	ModuleBitcodeWriter::writeDIArgList	Stream.EmitRecord(bitc::METADATA_ARG_LIST, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2363	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_MODULE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2372	RECORD_EMIT	ModuleBitcodeWriter::writeDIAssignID	Stream.EmitRecord(bitc::METADATA_ASSIGN_ID, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2384	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_TEMPLATE_TYPE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2398	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_TEMPLATE_VALUE, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2420	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_GLOBAL_VAR, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2452	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_LOCAL_VAR, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2470	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_LABEL, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2482	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_EXPRESSION, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2493	RECORD_EMIT	ModuleBitcodeWriter::writeDIGlobalVariableExpression	Stream.EmitRecord(bitc::METADATA_GLOBAL_VAR_EXPR, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2509	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_OBJC_PROPERTY, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2525	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_IMPORTED_ENTITY, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2534	LOCAL_ABBREV_DEFINE	std::move	return Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2547	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_NAME, Record, Abbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2553	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_NAMED_NODE, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2564	LOCAL_ABBREV_DEFINE	std::move	return Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2597	RECORD_WITH_BLOB	UNRESOLVED_CONTEXT	Stream.EmitRecordWithBlob(createMetadataStringsAbbrev(), Record, Blob);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2650	BLOCK_ENTER	ModuleBitcodeWriter::writeModuleMetadata	Stream.EnterSubblock(bitc::METADATA_BLOCK_ID, 4);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2666	LOCAL_ABBREV_DEFINE	std::move	unsigned OffsetAbbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2672	LOCAL_ABBREV_DEFINE	std::move	unsigned IndexAbbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2685	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_INDEX_OFFSET, Vals, OffsetAbbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2705	BACKPATCH	UNRESOLVED_CONTEXT	Stream.BackpatchWord64(IndexOffsetRecordBitPos - 64,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2716	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_INDEX, IndexPos, IndexAbbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2727	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_GLOBAL_DECL_ATTACHMENT, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2748	BLOCK_ENTER	ModuleBitcodeWriter::writeFunctionMetadata	Stream.EnterSubblock(bitc::METADATA_BLOCK_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2767	BLOCK_ENTER	ModuleBitcodeWriter::writeFunctionMetadataAttachment	Stream.EnterSubblock(bitc::METADATA_ATTACHMENT_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2773	RECORD_EMIT	ModuleBitcodeWriter::writeFunctionMetadataAttachment	Stream.EmitRecord(bitc::METADATA_ATTACHMENT, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2794	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_ATTACHMENT, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2811	BLOCK_ENTER	UNRESOLVED_CONTEXT	Stream.EnterSubblock(bitc::METADATA_KIND_BLOCK_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2818	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::METADATA_KIND, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2838	BLOCK_ENTER	UNRESOLVED_CONTEXT	Stream.EnterSubblock(bitc::OPERAND_BUNDLE_TAGS_BLOCK_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2845	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::OPERAND_BUNDLE_TAG, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2858	BLOCK_ENTER	ModuleBitcodeWriter::writeSyncScopeNames	Stream.EnterSubblock(bitc::SYNC_SCOPE_NAMES_BLOCK_ID, 2);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2863	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::SYNC_SCOPE_NAME, Record, 0);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2874	BLOCK_ENTER	ModuleBitcodeWriter::writeConstants	Stream.EnterSubblock(bitc::CONSTANTS_BLOCK_ID, 4);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2887	LOCAL_ABBREV_DEFINE	std::move	AggregateAbbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2894	LOCAL_ABBREV_DEFINE	std::move	String8Abbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2900	LOCAL_ABBREV_DEFINE	std::move	CString7Abbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2906	LOCAL_ABBREV_DEFINE	std::move	CString6Abbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2919	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::CST_CODE_SETTYPE, Record,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	2939	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::CST_CODE_INLINEASM, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3138	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Code, Record, AbbrevToUse);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3203	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_OPERAND_BUNDLE, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3526	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Code, Vals64, AbbrevToUse);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3690	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Code, Vals, AbbrevToUse);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3707	BACKPATCH	UNRESOLVED_CONTEXT	Stream.BackpatchWord(VSTOffsetPlaceholder, VSTOffset / 32 + 1);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3709	BLOCK_ENTER	UNRESOLVED_CONTEXT	Stream.EnterSubblock(bitc::VALUE_SYMTAB_BLOCK_ID, 4);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3715	LOCAL_ABBREV_DEFINE	std::move	unsigned FnEntryAbbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3734	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::VST_CODE_FNENTRY, Record, FnEntryAbbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3746	BLOCK_ENTER	ModuleBitcodeWriter::writeFunctionLevelValueSymbolTable	Stream.EnterSubblock(bitc::VALUE_SYMTAB_BLOCK_ID, 4);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3778	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Code, NameVals, AbbrevToUse);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3795	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Code, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3809	BLOCK_ENTER	UNRESOLVED_CONTEXT	Stream.EnterSubblock(bitc::USELIST_BLOCK_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3825	BLOCK_ENTER	ModuleBitcodeWriter::writeFunction	Stream.EnterSubblock(bitc::FUNCTION_BLOCK_ID, 5);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3833	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DECLAREBLOCKS, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3867	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_LOC_AGAIN, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3876	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_LOC, Vals,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3918	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_LABEL, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3939	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_VALUE_SIMPLE, Vals,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3942	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_VALUE, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3945	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_DECLARE, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3948	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_DECLARE_VALUE, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3955	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FUNC_CODE_DEBUG_RECORD_ASSIGN, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	3984	RECORD_EMIT	llvm::enumerate	Stream.EmitRecord(bitc::FUNC_CODE_BLOCKADDR_USERS, Vals);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4019	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::VALUE_SYMTAB_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4030	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::VALUE_SYMTAB_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4040	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::VALUE_SYMTAB_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4050	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::VALUE_SYMTAB_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4059	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::CONSTANTS_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4068	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::CONSTANTS_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4077	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::CONSTANTS_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4090	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::CONSTANTS_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4097	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::CONSTANTS_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4111	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4122	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4131	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4141	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4151	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4162	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4172	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4183	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4191	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4199	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4208	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4219	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4226	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4237	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4247	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4258	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4269	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4284	BLOCKINFO_ABBREV_DEFINE	UNRESOLVED_CONTEXT	if (Stream.EmitBlockInfoAbbrev(bitc::FUNCTION_BLOCK_ID, Abbv) !=
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4294	BLOCK_ENTER	IndexBitcodeWriter::writeModStrings	Stream.EnterSubblock(bitc::MODULE_STRTAB_BLOCK_ID, 3);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4304	LOCAL_ABBREV_DEFINE	std::move	unsigned Abbrev8Bit = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4312	LOCAL_ABBREV_DEFINE	std::move	unsigned Abbrev7Bit = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4320	LOCAL_ABBREV_DEFINE	std::move	unsigned Abbrev6Bit = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4330	LOCAL_ABBREV_DEFINE	std::move	unsigned AbbrevHash = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4350	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::MST_CODE_ENTRY, Vals, AbbrevToUse);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4356	RECORD_EMIT	llvm::any_of	Stream.EmitRecord(bitc::MST_CODE_HASH, Vals, AbbrevHash);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4371	RECORD_EMIT	entry	Stream.EmitRecord(bitc::FS_TYPE_TESTS, FS->type_tests());
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4384	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(Ty, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4399	RECORD_EMIT	llvm::append_range	Stream.EmitRecord(Ty, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4437	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FS_PARAM_ACCESS, Record);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4565	RECORD_EMIT	std::move	Stream.EmitRecord(bitc::FS_CONTEXT_RADIX_TREE_ARRAY, Builder.getRadixArray(),
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4594	RECORD_EMIT	llvm::append_range	Stream.EmitRecord(PerModule ? bitc::FS_PERMODULE_CALLSITE_INFO
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4646	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FS_ALLOC_CONTEXT_IDS, ContextIds,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4649	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(PerModule
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4691	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FS_PERMODULE_PROFILE, NameVals, FSCallsProfileAbbrev);
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4736	RECORD_EMIT	llvm::sort	Stream.EmitRecord(bitc::FS_PERMODULE_GLOBALVAR_INIT_REFS, NameVals,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4745	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FS_PERMODULE_VTABLE_GLOBALVAR_INIT_REFS, NameVals,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4760	BLOCK_ENTER	ModuleBitcodeWriterBase::writePerModuleGlobalValueSummary	Stream.EnterSubblock(IsThinLTO ? bitc::GLOBALVAL_SUMMARY_BLOCK_ID
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4764	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4776	RECORD_EMIT	UNRESOLVED_CONTEXT	Stream.EmitRecord(bitc::FS_FLAGS, ArrayRef<uint64_t>{Flags});
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4789	LOCAL_ABBREV_DEFINE	std::move	unsigned ValueGuidAbbrev = Stream.EmitAbbrev(std::move(Abbv));
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4792	RECORD_EMIT	std::move	Stream.EmitRecord(bitc::FS_VALUE_GUID,
cutoff-main-a1194be1	llvm/lib/Bitcode/Writer/BitcodeWriter.cpp	4807	LOCAL_ABBREV_DEFINE	std::move	unsigned StackIdAbbvId = Stream.EmitAbbrev(std::move(StackIdAbbv));
