trace_id,variant,replay,preprocessing_time_ns,preprocessing_cost_source,dependency_graph_and_extraction_time_ns,order_and_batch_construction_time_ns,fallback_and_legality_oracle_time_ns,scheduling_total_time_ns,veripb_checker_time_ns,cakepb_checker_time_ns,full_time_ns,proof_bytes,kernel_bytes,certificate_bytes,disk_io_bytes,peak_rss_bytes,fallback_to_original,output_wcnf_sha256,output_hash_equal_to_frozen,objective_equality,veripb_forced_checked_accept,cakepb_equioptimal_accept,proof_sha256,kernel_sha256
mse23__MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20,candidate_frontier,2,34318600,LOCAL_FROZEN_MAXPRE_RUN,11495200,11797600,126709000,150001800,43971500,81282300,309574200,374544,619420,993964,1040790,160026624,False,CDC6C244D0D1DD88FBEB33108C6B25503544B86019E9873A7E5600966892CBA1,True,True,True,True,362DA80BF2418FD7B4F65106A8B6E352FCE576EE0761BA4FB0CB962635569367,F0B96BA0AC65ED12A64AD75B11A01A3D78334E2DDE5AC5DF149BEE64CB98A3C9
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,original,1,28961800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,26514700,36991900,92468400,54234,156453,210687,235550,68509696,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,716F6BF76EC989C2B62D60CCA0F4E3600D104CDD508F92B952399889C5D8A2D9,379B90B7F692CF3D689A3BBBD8B8094D9AF800F388BA67D00BCDAA49BC6569A6
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,original,2,28961800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,25734200,37210700,91906700,54234,156453,210687,235550,68554752,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,716F6BF76EC989C2B62D60CCA0F4E3600D104CDD508F92B952399889C5D8A2D9,379B90B7F692CF3D689A3BBBD8B8094D9AF800F388BA67D00BCDAA49BC6569A6
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,stable_legal,1,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,8053800,64239000,74130500,25956600,36482500,165531400,50687,156453,207140,232003,68562944,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,F774D0F683FA1AE2640CB6BEE6F0F6C66CCA4556C31B352A085F364D2A762F4C,786A5BD17D0BE005165524D8649D40157DB721AA881C26DAE6D969AE6B818B8C
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,stable_legal,2,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,8053800,64239000,74130500,26262300,37478200,166832800,50687,156453,207140,232003,68562944,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,F774D0F683FA1AE2640CB6BEE6F0F6C66CCA4556C31B352A085F364D2A762F4C,786A5BD17D0BE005165524D8649D40157DB721AA881C26DAE6D969AE6B818B8C
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,greedy_earliest_ready,1,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,9490400,71936600,83264700,25405100,37512300,175143900,50687,156453,207140,232003,68542464,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,2245B5AF7C989A83F1ED7C4D33710C75EE4939987805E71A311C3833BEA299E4,93977F370ECD0B9BDDC6D8B0F3B63A1DBA1C784F90FB972AD44DFC45F1193DAF
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,greedy_earliest_ready,2,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,9490400,71936600,83264700,24327400,36727200,173281100,50687,156453,207140,232003,68517888,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,2245B5AF7C989A83F1ED7C4D33710C75EE4939987805E71A311C3833BEA299E4,93977F370ECD0B9BDDC6D8B0F3B63A1DBA1C784F90FB972AD44DFC45F1193DAF
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,candidate_frontier,1,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,8463300,62313400,72614400,31313200,37422200,170311600,50687,156453,207140,232003,68558848,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,235011681770729CF1ECA5E29DB68AB58D32B6A9693751A698CB1266455E2A20,002B0FF26554A6B3AE07A359B905DF8BE459A4A3CDE603BC9C71095825465CF1
mse23__MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15,candidate_frontier,2,28961800,LOCAL_FROZEN_MAXPRE_RUN,1837700,8463300,62313400,72614400,32807800,37043100,171427100,50687,156453,207140,232003,68530176,False,33A7AA42096F45319FF57D447163EC43E9FE053343D6C0E8C9E70B293A6F1941,True,True,True,True,235011681770729CF1ECA5E29DB68AB58D32B6A9693751A698CB1266455E2A20,002B0FF26554A6B3AE07A359B905DF8BE459A4A3CDE603BC9C71095825465CF1
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,original,1,30382800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,27550600,37829900,95763300,39739,107321,147060,163331,58957824,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,0A35275A486EE61843B77A4FAA0D39E6C2D6165CAFBD1F95AC77059C3FD0C938,AAF39199BF81A0C974F226ED62D8446F2DEECE8128F880067B825E2969733E89
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,original,2,30382800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,26001900,31287700,87672400,39739,107321,147060,163331,58953728,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,0A35275A486EE61843B77A4FAA0D39E6C2D6165CAFBD1F95AC77059C3FD0C938,AAF39199BF81A0C974F226ED62D8446F2DEECE8128F880067B825E2969733E89
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,stable_legal,1,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,10161600,64053300,75534000,26274800,36523300,168714900,37081,107321,144402,160673,58961920,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,212ABF32A2E20CE7ED1873F2C2165E3B62A02515257463F0299C810129F6C2EC,D0FFF1CFDB28E15941C08F836A565E39A27C6A9F8D65C9F15BE80A528FADA42B
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,stable_legal,2,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,10161600,64053300,75534000,25873000,36547900,168337700,37081,107321,144402,160673,58961920,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,212ABF32A2E20CE7ED1873F2C2165E3B62A02515257463F0299C810129F6C2EC,D0FFF1CFDB28E15941C08F836A565E39A27C6A9F8D65C9F15BE80A528FADA42B
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,greedy_earliest_ready,1,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,10161600,64053300,75534000,25092900,32276300,163286000,37081,107321,144402,160673,58978304,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,212ABF32A2E20CE7ED1873F2C2165E3B62A02515257463F0299C810129F6C2EC,D0FFF1CFDB28E15941C08F836A565E39A27C6A9F8D65C9F15BE80A528FADA42B
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,greedy_earliest_ready,2,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,10161600,64053300,75534000,25682200,30264300,161863300,37081,107321,144402,160673,58961920,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,212ABF32A2E20CE7ED1873F2C2165E3B62A02515257463F0299C810129F6C2EC,D0FFF1CFDB28E15941C08F836A565E39A27C6A9F8D65C9F15BE80A528FADA42B
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,candidate_frontier,1,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,9656400,65890300,76865800,26516300,35229600,168994500,37081,107321,144402,160673,58990592,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,5010D930D05B82F0F7D55A4CECAF7F8271AFA80B481CEBF0B7E0FD24E0BE9BA0,054598B411F33DDCE2F266BA9C61FFCDB654F18D620048B47648D4937836DAD9
mse23__MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15,candidate_frontier,2,30382800,LOCAL_FROZEN_MAXPRE_RUN,1319100,9656400,65890300,76865800,25418000,32240300,164906900,37081,107321,144402,160673,58990592,False,326E3F32F5EB01D0B8C38E1D15EBA21D3844EB4A909148D7E9D2AE396EF1B57F,True,True,True,True,5010D930D05B82F0F7D55A4CECAF7F8271AFA80B481CEBF0B7E0FD24E0BE9BA0,054598B411F33DDCE2F266BA9C61FFCDB654F18D620048B47648D4937836DAD9
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,original,1,29657800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,32161500,36724100,98543400,63528,182071,245599,274247,73191424,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,BDCB0AD3DE0A3E05DE62CE895DF1C807CAC5253BA14B176A70618CE97EDC6C37,60762BC413C65D2AF8AFFA62D979B24A5C58FD91DD3F76FB188EBC9750285AB6
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,original,2,29657800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,31182200,42185900,103025900,63528,182071,245599,274247,73170944,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,BDCB0AD3DE0A3E05DE62CE895DF1C807CAC5253BA14B176A70618CE97EDC6C37,60762BC413C65D2AF8AFFA62D979B24A5C58FD91DD3F76FB188EBC9750285AB6
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,stable_legal,1,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,10196700,73702300,86005200,30787700,36710200,183160900,59380,182071,241451,270099,73207808,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,9426474C628FC50DAAF0241DF3547A7822912878E545F538F49261FF4F12A498,350EE365C369CC1B66DF18073D09B8166BB25809C5B38FC15EA36356C9424637
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,stable_legal,2,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,10196700,73702300,86005200,30509000,41337800,187509800,59380,182071,241451,270099,73207808,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,9426474C628FC50DAAF0241DF3547A7822912878E545F538F49261FF4F12A498,350EE365C369CC1B66DF18073D09B8166BB25809C5B38FC15EA36356C9424637
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,greedy_earliest_ready,1,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,10378600,76059500,88544300,32125700,37195800,187523600,59380,182071,241451,270099,73195520,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,700E363BA17C452E4D52BC7F5765CB8B7E8A94F8A62AB1C380E3C3E0363AE414,CE1BAE3D791BAD9F36737E1B8A51D69E112FC304C977DFE39F6322423C90B74C
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,greedy_earliest_ready,2,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,10378600,76059500,88544300,31415100,40508200,190125400,59380,182071,241451,270099,73191424,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,700E363BA17C452E4D52BC7F5765CB8B7E8A94F8A62AB1C380E3C3E0363AE414,CE1BAE3D791BAD9F36737E1B8A51D69E112FC304C977DFE39F6322423C90B74C
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,candidate_frontier,1,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,9900700,75644200,87651100,30968500,37492200,185769600,59380,182071,241451,270099,73195520,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,004160301A6E5920F1440DFE5603EA1C0CEAC1DA5E3A14F5EC375FC6C661A7A6,8938B2933EC53F3B1D12B39608EE17D7BBBC935EF360104DAEEE7EDC5D949025
mse23__MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5,candidate_frontier,2,29657800,LOCAL_FROZEN_MAXPRE_RUN,2106200,9900700,75644200,87651100,26280300,41657300,185246500,59380,182071,241451,270099,73211904,False,6FCBC23C0FE0ADA3F0A52CDCE60DA007CC7F8717F7ED0E5CA7B6E78186B7FE69,True,True,True,True,004160301A6E5920F1440DFE5603EA1C0CEAC1DA5E3A14F5EC375FC6C661A7A6,8938B2933EC53F3B1D12B39608EE17D7BBBC935EF360104DAEEE7EDC5D949025
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,original,1,24212800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,25458700,26036100,75707600,29046,71885,100931,108841,50155520,False,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,original,2,24212800,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,20565900,31657200,76435900,29046,71885,100931,108841,50159616,False,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,stable_legal,1,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,0,0,1052800,20488000,31393600,77147200,29046,71885,100931,108841,50102272,True,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,stable_legal,2,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,0,0,1052800,26110300,32075500,83451400,29046,71885,100931,108841,50135040,True,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,greedy_earliest_ready,1,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,0,0,1052800,20806000,30840600,76912200,29046,71885,100931,108841,50114560,True,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,greedy_earliest_ready,2,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,0,0,1052800,25696800,31000700,81963100,29046,71885,100931,108841,50122752,True,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,1FE6962832CF2675D770DD29DC601C2D750C500B3E64EC77B74589E8739908B8,705FC57BC261BF088DE8041B61F4804266A26389259226866834796400D3D7DC
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,candidate_frontier,1,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,9293600,57154800,67501200,21026900,31475900,144216800,27030,71885,98915,106825,50130944,False,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,5A8D40767C86AB99B1A3AB7EF2C4CB2C7840F821DE3388E704299B836ADD2D41,CF6DB12C259CE10430A203546BE4C5F0BDEC803FD464308A541938C3FC9E9950
mse23__MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5,candidate_frontier,2,24212800,LOCAL_FROZEN_MAXPRE_RUN,1052800,9293600,57154800,67501200,25065000,31009500,147788500,27030,71885,98915,106825,50159616,False,FB4428C5B485D7C948187ECF85F2E9B20B916207A9C2501C0F006A5539B79C74,True,True,True,True,5A8D40767C86AB99B1A3AB7EF2C4CB2C7840F821DE3388E704299B836ADD2D41,CF6DB12C259CE10430A203546BE4C5F0BDEC803FD464308A541938C3FC9E9950
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,original,1,25204100,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,26085500,31534400,82824000,41957,101326,143283,158111,58417152,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,6242F3643DDB3210643DB5ACC6679953A843C8BF0E626AFD3D137F6ADFF1ACE4,77021FF5077203C786F349A7171DB1C1D797348D9B59952D4D1144CB82D584BA
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,original,2,25204100,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,24809200,31701800,81715100,41957,101326,143283,158111,58433536,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,6242F3643DDB3210643DB5ACC6679953A843C8BF0E626AFD3D137F6ADFF1ACE4,77021FF5077203C786F349A7171DB1C1D797348D9B59952D4D1144CB82D584BA
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,stable_legal,1,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,10563200,57358400,69595600,25893200,31842800,152535700,39243,101326,140569,155397,58462208,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,8DF59A640CC3C22E3AB7B10ECEBD40AC108F3EF31FCA0ACBEE4AE1E74367301A,7CB989950514567D7B80F32CBAAD27CF5289AB88552524173DB4B44BC470690F
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,stable_legal,2,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,10563200,57358400,69595600,26459300,30875100,152134100,39243,101326,140569,155397,58437632,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,8DF59A640CC3C22E3AB7B10ECEBD40AC108F3EF31FCA0ACBEE4AE1E74367301A,7CB989950514567D7B80F32CBAAD27CF5289AB88552524173DB4B44BC470690F
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,greedy_earliest_ready,1,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,10563200,57358400,69595600,25639500,30385700,150824900,39243,101326,140569,155397,58449920,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,8DF59A640CC3C22E3AB7B10ECEBD40AC108F3EF31FCA0ACBEE4AE1E74367301A,7CB989950514567D7B80F32CBAAD27CF5289AB88552524173DB4B44BC470690F
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,greedy_earliest_ready,2,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,10563200,57358400,69595600,25379900,35707200,155886800,39243,101326,140569,155397,58437632,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,8DF59A640CC3C22E3AB7B10ECEBD40AC108F3EF31FCA0ACBEE4AE1E74367301A,7CB989950514567D7B80F32CBAAD27CF5289AB88552524173DB4B44BC470690F
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,candidate_frontier,1,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,9275200,57862600,68811800,24795500,30699400,149510800,39243,101326,140569,155397,58437632,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,05DED99EFFEBEE84B29309662FB71863A17701AE65A567522722CC3B6E6CC6E1,B279DBC446EED4F5B4FE2621BC031694260BD8CA3F2E5A855944A8D1E2A4D9A4
mse23__MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15,candidate_frontier,2,25204100,LOCAL_FROZEN_MAXPRE_RUN,1674000,9275200,57862600,68811800,26557900,29828600,150402400,39243,101326,140569,155397,58437632,False,AFC3705782C5672D3A199088B898569C4F77C42BFC72712292C8CF4B96539E4B,True,True,True,True,05DED99EFFEBEE84B29309662FB71863A17701AE65A567522722CC3B6E6CC6E1,B279DBC446EED4F5B4FE2621BC031694260BD8CA3F2E5A855944A8D1E2A4D9A4
mse23__auctions_wt-cat_paths_60_100_0002.txt,original,1,21562900,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,30438500,43209100,95210500,173393,273456,446849,472341,86417408,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,B43F015EA4958B589D0A7DA1D80E73B6E614C786CC57B9F8061BC49892332F24,9A66216C34E282E74898431FD1DD9D3F6C0349923AC9B4D62EF333D356731E58
mse23__auctions_wt-cat_paths_60_100_0002.txt,original,2,21562900,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,31595600,47656000,100814500,173393,273456,446849,472341,86417408,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,B43F015EA4958B589D0A7DA1D80E73B6E614C786CC57B9F8061BC49892332F24,9A66216C34E282E74898431FD1DD9D3F6C0349923AC9B4D62EF333D356731E58
mse23__auctions_wt-cat_paths_60_100_0002.txt,stable_legal,1,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,0,0,6010200,32232300,41356600,101162000,173393,273456,446849,472341,86388736,True,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,B43F015EA4958B589D0A7DA1D80E73B6E614C786CC57B9F8061BC49892332F24,9A66216C34E282E74898431FD1DD9D3F6C0349923AC9B4D62EF333D356731E58
mse23__auctions_wt-cat_paths_60_100_0002.txt,stable_legal,2,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,0,0,6010200,30868100,46272300,104713500,173393,273456,446849,472341,86433792,True,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,B43F015EA4958B589D0A7DA1D80E73B6E614C786CC57B9F8061BC49892332F24,9A66216C34E282E74898431FD1DD9D3F6C0349923AC9B4D62EF333D356731E58
mse23__auctions_wt-cat_paths_60_100_0002.txt,greedy_earliest_ready,1,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,9793900,74780200,90584300,31637700,42892800,186677700,164655,273456,438111,463603,86425600,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,6C0E06B555845D4E5E36FBFD007251348AA6CC1AEC640AF0B97D89C84C6817AE,786365ED7B4B6C8C69E73C7AC4D8259021F7365F5FDE8B5FE26BAB08ADD32339
mse23__auctions_wt-cat_paths_60_100_0002.txt,greedy_earliest_ready,2,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,9793900,74780200,90584300,31843400,42302100,186292700,164655,273456,438111,463603,86441984,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,6C0E06B555845D4E5E36FBFD007251348AA6CC1AEC640AF0B97D89C84C6817AE,786365ED7B4B6C8C69E73C7AC4D8259021F7365F5FDE8B5FE26BAB08ADD32339
mse23__auctions_wt-cat_paths_60_100_0002.txt,candidate_frontier,1,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,8873700,74459100,89343000,31164400,41454600,183524900,164655,273456,438111,463603,86384640,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,9EE77341196FA6E42BECAF02CBB97DF29F86656216D13A9C7F696D5E5CA14A66,D5F18D7949FB42FD578043665646534C684CDC2CF522337CD352F3D5BDBC280F
mse23__auctions_wt-cat_paths_60_100_0002.txt,candidate_frontier,2,21562900,LOCAL_FROZEN_MAXPRE_RUN,6010200,8873700,74459100,89343000,31594000,41849000,184348900,164655,273456,438111,463603,86380544,False,701C7F37120D9F8602494ED74F9EE41CE07E8A5DE8E3459ABFB0C4451A92FAA3,True,True,True,True,9EE77341196FA6E42BECAF02CBB97DF29F86656216D13A9C7F696D5E5CA14A66,D5F18D7949FB42FD578043665646534C684CDC2CF522337CD352F3D5BDBC280F
mse23__auctions_wt-cat_paths_60_130_0002.txt,original,1,30626300,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,30168800,48330000,109125100,202480,317028,519508,560625,98254848,False,F7BC319DEDC0A80D956F237D9320D487A1DF6978134F8CF398B244044B5C128D,True,True,True,True,B8B46947120E5E550674232EE96E8EBF8F96D8558C53232B1931D4006C83EB41,FF6FE802BF8EB214DA3105F8DCD7AB736A8DC3BED9CDC9B0343081B3DC179C51
mse23__auctions_wt-cat_paths_60_130_0002.txt,original,2,30626300,LOCAL_FROZEN_MAXPRE_RUN,0,0,0,0,30856100,51561500,113043900,202480,317028,519508,560625,98213888,False,F7BC319DEDC0A80D956F237D9320D487A1DF6978134F8CF398B244044B5C128D,True,True,True,True,B8B46947120E5E550674232EE96E8EBF8F96D8558C53232B1931D4006C83EB41,FF6FE802BF8EB214DA3105F8DCD7AB736A8DC3BED9CDC9B0343081B3DC179C51
mse23__auctions_wt-cat_paths_60_130_0002.txt,stable_legal,1,30626300,LOCAL_FROZEN_MAXPRE_RUN,7741400,0,0,7741400,30619000,47979200,116965900,202480,317028,519508,560625,98226176,True,F7BC319DEDC0A80D956F237D9320D487A1DF6978134F8CF398B244044B5C128D,True,True,True,True,B8B46947120E5E550674232EE96E8EBF8F96D8558C53232B1931D4006C83EB41,FF6FE802BF8EB214DA3105F8DCD7AB736A8DC3BED9CDC9B0343081B3DC179C51
