program,remote_per_byte,migration_per_byte,prefetch_per_byte,explicit_copy_per_byte,system_alloc_per_byte,managed_alloc_per_byte,device_alloc_per_byte,fixed_action_overhead_bytes,planner_overhead_fraction,best_uniform_action,best_uniform_cost,candidate_cost,oracle_cost,planner_cost,residual_vs_uniform,mixed,distinct_actions,selected_plan,oracle_gap
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.002,0.03,0.01,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1582250.690994757,1570780.185994757,11470.505000000001,0.537077162450109,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302425318495948
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.002,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.8364947569,1216885.785994757,1147.0505,0.37324572438497033,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426114703626244
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.002,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228356.2909947569,1216885.785994757,11470.505000000001,0.3679336596744554,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426114703627008
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.002,0.03,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1571927.236494757,1570780.185994757,1147.0505,0.5400975200190178,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302425318495355
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.002,0.03,0.03,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1582250.690994757,1570780.185994757,11470.505000000001,0.537077162450109,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302425318495948
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.560494757,1222393.5099947571,1147.0505,0.35518817891729715,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383643569940218
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233864.014994757,1222393.5099947571,11470.505000000001,0.34974766822975795,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00938364356994098
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1577434.960494757,1576287.909994757,1147.0505,0.5322065409684382,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276909838150766
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.01,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1587758.414994757,1576287.909994757,11470.505000000001,0.5291450870190498,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276909838151357
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.560494757,1222393.5099947571,1147.0505,0.35518817891729715,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383643569940218
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233864.014994757,1222393.5099947571,11470.505000000001,0.34974766822975795,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00938364356994098
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1577434.960494757,1576287.909994757,1147.0505,0.5322065409684382,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276909838150766
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.01,0.03,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1587758.414994757,1576287.909994757,11470.505000000001,0.5291450870190498,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276909838151357
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.6204947568,1231568.569994757,1147.0505,0.36569051127888136,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.000931373638420132
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243039.0749947568,1231568.569994757,11470.505000000001,0.3603784465683664,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009313736384202076
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1586610.020494757,1585462.969994757,1147.0505,0.5358017430785514,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234798426125896
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.01,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1596933.474994757,1585462.969994757,11470.505000000001,0.5327813855096427,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234798426126483
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.6204947568,1231568.569994757,1147.0505,0.36569051127888136,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.000931373638420132
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243039.0749947568,1231568.569994757,11470.505000000001,0.3603784465683664,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009313736384202076
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1586610.020494757,1585462.969994757,1147.0505,0.5358017430785514,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234798426125896
ALTIS_BFS_65536,0.4,1.3,0.7,1.0,0.01,0.03,0.03,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1596933.474994757,1585462.969994757,11470.505000000001,0.5327813855096427,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234798426126483
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.776494757,1207710.7259947571,1147.0505,0.3629260774351653,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497725534027221
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219181.230994757,1207710.7259947571,11470.505000000001,0.3574855667476261,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497725534027992
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1562752.176494757,1561605.125994757,1147.0505,0.5365607682345938,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345330012727858
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.01,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1573075.630994757,1561605.125994757,11470.505000000001,0.5334993142852055,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345330012728454
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1208857.776494757,1207710.7259947571,1147.0505,0.3629260774351653,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009497725534027221
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1219181.230994757,1207710.7259947571,11470.505000000001,0.3574855667476261,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009497725534027992
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1562752.176494757,1561605.125994757,1147.0505,0.5365607682345938,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007345330012727858
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.01,0.03,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1573075.630994757,1561605.125994757,11470.505000000001,0.5334993142852055,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007345330012728454
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.8364947569,1216885.785994757,1147.0505,0.37324572438497033,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426114703626244
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228356.2909947569,1216885.785994757,11470.505000000001,0.3679336596744554,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426114703627008
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1571927.236494757,1570780.185994757,1147.0505,0.5400975200190178,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302425318495355
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.01,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1582250.690994757,1570780.185994757,11470.505000000001,0.537077162450109,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302425318495948
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1218032.8364947569,1216885.785994757,1147.0505,0.37324572438497033,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009426114703626244
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1228356.2909947569,1216885.785994757,11470.505000000001,0.3679336596744554,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009426114703627008
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1571927.236494757,1570780.185994757,1147.0505,0.5400975200190178,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007302425318495355
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.002,0.03,0.03,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1582250.690994757,1570780.185994757,11470.505000000001,0.537077162450109,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007302425318495948
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.560494757,1222393.5099947571,1147.0505,0.35518817891729715,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383643569940218
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.01,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233864.014994757,1222393.5099947571,11470.505000000001,0.34974766822975795,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00938364356994098
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1577434.960494757,1576287.909994757,1147.0505,0.5322065409684382,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276909838150766
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.01,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1587758.414994757,1576287.909994757,11470.505000000001,0.5291450870190498,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276909838151357
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1897515.7099947568,1223540.560494757,1222393.5099947571,1147.0505,0.35518817891729715,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0009383643569940218
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.03,6553.6,0.005,B2_UVM_PREFETCH,1897515.7099947568,1233864.014994757,1222393.5099947571,11470.505000000001,0.34974766822975795,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00938364356994098
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3372075.709994757,1577434.960494757,1576287.909994757,1147.0505,0.5322065409684382,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007276909838150766
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.01,0.03,65536.0,0.005,B2_UVM_PREFETCH,3372075.709994757,1587758.414994757,1576287.909994757,11470.505000000001,0.5291450870190498,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007276909838151357
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.01,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.6204947568,1231568.569994757,1147.0505,0.36569051127888136,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.000931373638420132
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.01,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243039.0749947568,1231568.569994757,11470.505000000001,0.3603784465683664,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009313736384202076
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.01,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1586610.020494757,1585462.969994757,1147.0505,0.5358017430785514,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234798426125896
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.01,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1596933.474994757,1585462.969994757,11470.505000000001,0.5327813855096427,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234798426126483
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.03,6553.6,0.0005,B2_UVM_PREFETCH,1943397.7299947569,1232715.6204947568,1231568.569994757,1147.0505,0.36569051127888136,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.000931373638420132
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.03,6553.6,0.005,B2_UVM_PREFETCH,1943397.7299947569,1243039.0749947568,1231568.569994757,11470.505000000001,0.3603784465683664,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.009313736384202076
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.03,65536.0,0.0005,B2_UVM_PREFETCH,3417957.7299947566,1586610.020494757,1585462.969994757,1147.0505,0.5358017430785514,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0007234798426125896
ALTIS_BFS_65536,0.4,1.3,0.7,1.2,0.01,0.03,0.03,65536.0,0.005,B2_UVM_PREFETCH,3417957.7299947566,1596933.474994757,1585462.969994757,11470.505000000001,0.5327813855096427,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.007234798426126483
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.01,6553.6,0.0005,B3_EXPLICIT,2205588.2099895147,1300608.1764947572,1299461.1259947573,1147.0505,0.410312328201582,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0008827124390672411
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.01,6553.6,0.005,B3_EXPLICIT,2205588.2099895147,1310931.6309947572,1299461.1259947573,11470.505000000001,0.40563173802919933,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.008827124390673128
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.01,65536.0,0.0005,B1_UVM_DEMAND,3372280.309994757,1647948.976489514,1646801.9259895142,1147.0505,0.5113250308388284,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0006965321584201252
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.01,65536.0,0.005,B1_UVM_DEMAND,3372280.309994757,1658272.430989514,1646801.9259895142,11470.505000000001,0.5082637626312588,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.006965321584201818
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.03,6553.6,0.0005,B0_SYSTEM,2206736.702,1300608.1764947572,1299461.1259947573,1147.0505,0.41061923005313883,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0008827124390672411
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.03,6553.6,0.005,B0_SYSTEM,2206736.702,1310931.6309947572,1299461.1259947573,11470.505000000001,0.40594107588520223,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.008827124390673128
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.03,65536.0,0.0005,B1_UVM_DEMAND,3372280.309994757,1654502.576494757,1653355.5259947572,1147.0505,0.5093816573933235,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0006937712318769199
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.01,0.03,65536.0,0.005,B1_UVM_DEMAND,3372280.309994757,1664826.030994757,1653355.5259947572,11470.505000000001,0.5063203891857538,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.006937712318769763
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.01,6553.6,0.0005,B3_EXPLICIT,2205588.2099895147,1309783.236494757,1308636.185994757,1147.0505,0.40615241296516374,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0008765235993592578
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.01,6553.6,0.005,B3_EXPLICIT,2205588.2099895147,1320106.690994757,1308636.185994757,11470.505000000001,0.4014718227927811,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00876523599359329
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.01,65536.0,0.0005,B1_UVM_DEMAND,3418162.329994757,1647948.9964895141,1646801.9459895142,1147.0505,0.5178845129651751,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0006965321499609155
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.01,65536.0,0.005,B1_UVM_DEMAND,3418162.329994757,1658272.4509895141,1646801.9459895142,11470.505000000001,0.5148643361849764,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00696532149960972
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.03,6553.6,0.0005,B0_SYSTEM,2206736.702,1309783.236494757,1308636.185994757,1147.0505,0.40646147983686504,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0008765235993592578
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.03,6553.6,0.005,B0_SYSTEM,2206736.702,1320106.690994757,1308636.185994757,11470.505000000001,0.40178332566892844,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B2_UVM_PREFETCH;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.00876523599359329
ALTIS_BFS_65536,0.4,1.3,0.9,0.8,0.002,0.03,0.03,65536.0,0.0005,B1_UVM_DEMAND,3418162.329994757,1657124.0364895142,1655976.9859895143,1147.0505,0.5152003104276046,True,3,continuation_flag:B1_UVM_DEMAND;frontier_visited_cost:B3_EXPLICIT;graph_edges_immutable:B0_SYSTEM;graph_nodes_immutable:B0_SYSTEM,0.0006926729717288226
